id;tower;_071_eqty_fta;_075_cash_a;_166_ebitda_int_exp;_167_eqty_gw_a;_168_b_loans_bonds_a;_172_eqty_gw_a_gw;_187_margin_yoy;_192_tpo_rev;_193_tro_rev;_209_ebtda_pv;_210_e_eqty;_211_e_a;_166_ebitda_int_exp_3;_027_st_l_ebitda_2;_161_rev_yoy_2;_187_margin_yoy_2;_187_margin_yoy_3;PD
196;CZ;0.660440;0.582327;6.005912;0.257406;1.895874;0.424161;0.015535;0.060665;66.606313;0.363172;0.098048;0.025238;0.616070;11.538303;0.006158782;0.08446478;-0.45157935;0.049551328
197;CZ;0.739446;0.081165;7.098477;0.287857;2.019131;0.309975;0.121924;-0.213180;63.830130;0.344696;0.100759;0.029004;0.593940;8.876907;0.063590606;0.021924461;-0.40166002;0.038908005
198;CZ;26.206554;-0.434701;26.485714;0.605247;-0.488138;-0.880186;0.014948;-0.601539;87.432808;0.397099;0.112097;0.067847;0.201261;4.027508;0.244562778;0.114947981;-0.410956982;0.011322336
199;CZ;26.206554;-0.193405;12.000000;0.486929;0.225715;-0.436513;0.001174;-0.498474;94.597711;0.594614;0.029066;0.014153;0.494662;18.936667;0.102133699;0.101173519;-0.429313035;0.019577476
201;CZ;0.741849;0.348109;5.976533;0.152931;1.284230;0.815925;0.261224;-0.310586;24.575892;0.482964;0.194166;0.029694;0.616665;9.562508;0.243225146;0.161223513;-0.216028026;0.046399319
202;CZ;0.741849;0.348109;5.976533;0.152931;1.284230;0.815925;0.261224;-0.310586;24.575892;0.482964;0.194166;0.029694;0.616665;9.562508;0.243225146;0.161223513;-0.216028026;0.046399319
203;CZ;1.530113;0.512348;5.068939;0.080001;1.250236;1.089399;0.500000;-0.145195;24.458322;0.585762;0.212890;0.017031;0.635048;15.924587;0.43;0.5;0.16879983;0.059084275
206;CZ;2.236131;0.599313;6.495570;0.165825;2.069705;0.767574;0.245219;-0.533347;24.859890;0.518673;0.278010;0.046101;0.606152;9.128936;0.212124745;0.145219353;-0.237355408;0.054848952
207;CZ;0.366267;0.333326;7.831508;0.234862;-0.943685;0.508695;0.500000;0.270095;2.806895;-0.207879;0.150780;0.035413;0.579093;2.265036;0.43;0.5;0.16879983;0.029272904
209;CZ;4.033543;-3.386618;68.230000;0.740129;-0.943685;-1.385972;0.197094;-0.595918;74.857750;-0.660892;0.077919;0.057670;-0.703597;3.229542;0.159627101;0.097094057;-0.301487895;0.001572213
210;CZ;-2.835227;-3.858215;6.904615;-0.002499;-0.943685;1.398760;1.631752;-0.672135;7.977263;0.577222;-2.207345;0.034850;0.597867;12.482620;0.677586121;1.531752306;1.610359093;0.010295117
212;CZ;0.533221;0.381399;3.848170;0.104846;0.135296;0.996233;0.087795;0.102658;86.457106;0.492833;0.230652;0.024183;0.659774;9.741272;0.325009529;0.187795332;-0.313879515;0.044094486
213;CZ;1.224459;0.331995;2.371837;0.166120;0.047160;0.766465;0.104713;-0.147717;89.547567;0.484530;0.180893;0.030050;0.689676;24.428262;0.030573016;0.004712644;-0.424596745;0.038218986
214;CZ;1.775675;-0.197906;4.192540;0.227278;0.190339;0.537134;0.057079;-0.307521;73.304348;0.450734;0.171187;0.038907;0.652799;15.353691;0.086461229;0.157078695;-0.354812964;0.028975501
217;CZ;0.654649;0.285757;77.818182;0.252153;-0.152274;0.443857;0.164575;0.501245;17.931753;0.089637;0.681011;0.171719;-0.838455;3.078605;0.204260501;0.064575363;-0.344822791;0.015794702
218;CZ;-2.096666;0.662668;-11.844975;-0.359972;-0.943685;2.974995;1.063299;3.785958;139.979313;1.184642;0.147254;-0.062266;0.737717;33.870000;0.034344234;1.163299066;0.986091317;0.170053002
219;CZ;-1.090998;0.612632;-5.722908;-0.219350;-0.247071;2.211917;0.652511;3.321655;104.612596;1.473518;0.514668;-0.112893;0.737717;33.870000;0.049988973;0.752510993;0.438669001;0.137859337
220;CZ;-1.090998;0.612632;-5.722908;-0.219350;-0.247071;2.211917;0.652511;3.321655;104.612596;1.473518;0.514668;-0.112893;0.737717;33.870000;0.049988973;0.752510993;0.438669001;0.137859337
222;CZ;5.606410;-0.078131;-13.513131;-0.163097;-0.943685;2.380755;0.207319;1.031883;82.593267;0.937161;-0.428263;-0.094213;0.737717;33.870000;0.120471645;0.307318699;-0.154600892;0.062829195
223;CZ;5.606410;-0.078131;-13.513131;-0.163097;-0.943685;2.380755;0.207319;1.031883;82.593267;0.937161;-0.428263;-0.094213;0.737717;33.870000;0.120471645;0.307318699;-0.154600892;0.062829195
224;CZ;19.874126;-0.547427;-26.990290;-0.228284;-0.943685;2.581645;0.340869;1.329898;117.761701;1.618021;-2.207345;-0.198321;0.737717;33.870000;0.382191268;0.440868916;0.023370119;0.067860306
226;CZ;26.206554;-1.239220;4.237037;-0.076321;-0.943685;1.810324;0.110256;0.562098;59.865172;0.547444;-0.115138;-0.028069;0.651897;91.744755;0.109543261;0.01025641;-0.417209039;0.028033841
227;CZ;-2.835227;-2.800764;-26.990290;-0.359972;-0.943685;2.990418;0.500000;-0.128725;33.458111;2.220698;0.351919;-0.181564;0.737717;33.870000;0.43;0.5;0.16879983;0.031264066
228;CZ;-2.835227;-0.537815;-26.990290;-0.010764;-0.943685;1.429752;0.837199;-0.808143;12.811207;0.678039;0.231140;-0.002488;0.737717;33.870000;4.832584764;0.93719893;0.684786901;0.032743907
229;CZ;3.935589;0.320065;-0.389447;0.206846;0.778799;0.613752;0.085553;-0.014560;49.118698;0.575604;0.106133;0.021953;0.737717;33.870000;0.020653484;0.185553357;-0.316867205;0.044178968
230;CZ;3.142459;-0.028530;5.691149;0.218925;0.968797;0.568458;1.430331;-0.070868;39.037931;0.550835;0.106911;0.023405;0.622445;6.707478;0.224764022;1.33033128;1.341942429;0.04707935
232;CZ;3.103804;-0.573593;68.230000;-0.039234;-0.943685;1.601850;0.002171;0.242342;18.945118;0.015400;0.825241;0.221405;-0.703597;9.708187;0.148179643;0.097828574;-0.433770559;0.01452986
233;CZ;-2.835227;-0.417510;7.402393;-0.359972;3.339103;2.990418;0.086944;0.194919;18.011173;0.394508;-0.100787;0.085098;0.587785;2.874838;0.162867372;0.013056095;-0.448275631;0.095578597
234;CZ;0.215094;0.417862;3.326487;0.088322;-0.943685;1.058196;0.098277;-0.712286;9.369615;0.544441;0.037390;0.003302;0.670340;42.514229;0.033812906;0.001723388;-0.433173497;0.033553116
235;CZ;0.216514;0.591176;2.753808;0.080328;-0.943685;1.088175;0.197038;-0.944024;32.035578;0.561672;0.036934;0.002967;0.681940;60.991568;0.012989547;0.097038104;-0.301562459;0.035793924
236;CZ;0.173014;0.586492;5.682364;0.068737;-0.943685;1.131636;0.136262;-0.726514;36.170502;0.562926;0.036472;0.002507;0.622623;44.813838;0.027797874;0.036262447;-0.382553006;0.035909857
238;CZ;0.149931;0.523314;29.414286;0.062138;-0.943685;1.156384;0.129880;-0.244555;30.476774;0.556767;0.035486;0.002205;0.141944;22.320034;0.148049038;0.029879624;-0.391058852;0.029798279
239;CZ;0.161104;0.364688;51.885472;0.058531;-0.943685;1.169908;0.033241;-0.685619;13.316383;0.532666;0.035215;0.002061;-0.313200;20.258032;0.116738075;0.066759393;-0.475173813;0.02059598
240;CZ;26.206554;0.689169;-2.436392;0.132206;0.848355;0.893640;0.415360;-0.305900;25.885576;0.753739;-0.405052;-0.053550;0.737717;33.870000;0.15922616;0.515360067;0.122638138;0.058265803
241;CZ;26.206554;0.678344;0.355163;0.117230;0.399201;0.949795;1.537914;-0.294341;38.092177;0.648658;0.013952;0.001636;0.730523;93.270000;0.048013993;1.437913848;1.485308564;0.065405237
242;CZ;26.206554;0.691379;1.026444;0.100764;-0.063347;1.011543;0.356993;-0.012589;50.112988;0.633925;0.072695;0.007325;0.716927;85.291270;0.015551277;0.256992566;-0.088404757;0.051222543
243;CZ;1.272001;0.506027;5.230388;0.271015;-0.636977;0.107380;0.784951;-0.472414;33.443734;0.252392;0.095092;0.045483;0.631778;3.300598;0.797406064;0.684950694;0.48189863;0.030088733
244;CZ;0.994581;0.516158;4.646267;0.325179;0.909359;0.170023;0.222569;0.264391;70.311532;0.419712;0.047339;0.015394;0.643609;8.658588;0.476863714;0.322569396;-0.134277586;0.042084889
245;CZ;0.903422;0.334783;9.361221;0.308830;1.002289;0.231329;0.365558;0.260457;106.143004;-0.044107;0.264233;0.081603;0.548109;6.109934;0.223979192;0.265558264;-0.07698998;0.036242325
246;CZ;0.903422;0.334783;9.361221;0.308830;1.002289;0.231329;0.365558;0.260457;106.143004;-0.044107;0.264233;0.081603;0.548109;6.109934;0.223979192;0.265558264;-0.07698998;0.036242325
249;CZ;4.157083;-0.719063;5.795364;0.113604;-0.563703;0.890725;0.006553;1.659102;61.165734;0.468320;-0.029762;-0.007718;0.620334;29.200851;0.263863368;0.106552979;-0.422144287;0.031125477
251;CZ;2.688504;0.123799;4.991867;0.054660;-0.416872;1.159157;0.134976;0.492223;46.881558;0.635173;-0.091047;-0.014968;0.636609;93.215811;0.744529179;0.234976065;-0.251005766;0.041813323
252;CZ;2.594839;0.277524;3.474075;0.077513;-0.202201;1.061891;0.105062;0.948773;144.980050;0.497192;0.002280;0.000433;0.667351;92.426808;0.514660702;0.205061846;-0.290869901;0.046936908
253;CZ;2.406000;0.193334;22.225410;0.278128;-0.943685;0.346455;0.106388;-0.460754;39.061622;0.449084;0.231255;0.064319;0.287551;5.528010;0.028142119;0.006387542;-0.422364751;0.020899865
254;CZ;3.056556;-0.563684;20.383994;0.221636;-0.943685;0.558289;0.001297;-0.054174;55.857061;0.443796;0.244306;0.054147;0.324848;5.813493;0.166949499;0.09870279;-0.432605566;0.018319252
255;CZ;5.034307;0.237215;27.369115;0.303550;-0.943685;0.251128;0.276663;-0.137707;54.221922;0.317193;0.320327;0.097235;0.183368;3.527535;0.044842889;0.176662596;-0.195453672;0.020772783
256;CZ;5.113703;-0.279519;22.955430;0.304191;-0.943685;0.248722;0.088006;0.223533;49.899383;0.399111;0.204841;0.062311;0.272765;5.596997;0.034436426;0.188005785;-0.313599061;0.018943944
258;CZ;9.874300;-0.071003;3.304794;0.386814;0.690557;-0.061098;0.023759;5.752506;332.957625;-1.405879;0.047069;0.018207;0.670780;14.890471;0.071289274;0.076240717;-0.462538859;0.049787808
259;CZ;8.999637;0.318217;4.957098;0.304361;1.330702;0.248085;0.114771;5.752506;332.957625;-1.369943;0.067807;0.020638;0.637313;18.087106;0.043865192;0.014770993;-0.411192838;0.069282036
260;CZ;9.280096;-0.009925;4.321822;0.369590;0.851920;0.003489;0.177749;5.752506;332.957625;-0.655848;0.031056;0.011478;0.650180;19.787431;0.177051574;0.277748542;-0.194006525;0.062054588
261;CZ;10.100787;0.405975;4.051233;0.328319;1.182432;0.158247;0.171914;5.752506;332.957625;-0.648501;0.026789;0.008795;0.655661;28.790833;0.277243512;0.271913514;-0.201782371;0.079374083
262;CZ;9.943331;0.396035;3.050360;0.275077;1.513540;0.357897;0.136296;5.752506;332.957625;-0.601441;0.028231;0.007766;0.675933;29.690980;0.023508626;0.036295987;-0.382508311;0.087668005
264;CZ;3.664544;0.643671;-1.976860;0.442406;-0.722999;-0.269560;0.302545;-0.553285;45.826007;0.580513;-0.075076;-0.033214;0.737717;33.870000;0.002097048;0.202545223;-0.160962098;0.027808096
266;CZ;6.072425;0.456755;-10.434088;0.521691;-0.943685;-0.566866;0.115686;-0.299929;73.886076;0.405795;0.030006;0.015654;0.737717;33.870000;0.045497343;0.015685741;-0.409973831;0.022188647
267;CZ;9.292770;0.619167;161.572539;0.555301;-0.943685;-0.692897;0.165098;-0.124830;72.157293;0.034444;0.185022;0.102743;-2.534810;3.724815;0.026671286;0.065097685;-0.344126738;0.004071962
271;CZ;1.642638;0.090564;161.572539;0.742996;-0.943685;-1.396724;0.053687;-0.887562;2.787090;-0.729062;0.488868;0.363227;-2.534810;0.397171;0.151705081;0.046313236;-0.492594593;0.002027533
272;CZ;1.919246;-0.988156;161.572539;0.718256;-0.943685;-1.303952;0.028546;-0.766710;2.133256;-0.799455;0.490449;0.352268;-2.534810;0.455280;0.101988325;0.071454369;-0.468917217;0.001410548
274;CZ;0.055413;0.633757;161.572539;0.054252;2.617326;1.185953;0.051924;-0.940578;40.601647;-5.168065;0.356271;0.019329;-2.534810;2.290337;0.158338302;0.151923837;-0.361682405;0.004833904
275;CZ;0.055413;0.633757;161.572539;0.054252;2.617326;1.185953;0.051924;-0.940578;40.601647;-5.168065;0.356271;0.019329;-2.534810;2.290337;0.158338302;0.151923837;-0.361682405;0.004833904
276;CZ;-0.085018;0.631090;3.142895;-0.081811;3.339103;1.696168;0.075784;-0.976676;4.700653;-4.009698;-0.051864;0.004243;0.674059;1.186032;0.17395461;0.175783739;-0.329886343;0.040512152
278;CZ;0.435652;0.632562;4.457105;0.108169;0.981626;0.983773;0.074662;-0.657241;57.708878;0.142155;0.444171;0.048046;0.647440;3.205554;0.044082149;0.174661714;-0.33138157;0.046040413
280;CZ;0.706978;0.590441;4.531365;0.154917;0.690063;0.808476;0.166590;-0.613120;70.321038;0.191350;0.330941;0.051268;0.645936;3.615472;0.010665179;0.066590205;-0.342137783;0.041493213
281;CZ;26.206554;0.405430;161.572539;0.176363;3.339103;0.728056;0.751563;-0.985856;26.625323;-1.542355;0.062733;0.011064;-2.534810;47.274760;0.110067496;0.851562769;0.570666876;0.009356563
282;CZ;21.165842;-2.723744;161.572539;0.521071;-0.943685;-0.564543;0.015843;-0.478355;64.061573;0.134115;0.140943;0.073442;-2.534810;4.152594;0.104262513;0.0841567;-0.451989903;0.001154457
283;CZ;20.698937;-0.244162;68.230000;0.785827;-0.943685;-1.557334;0.091120;-0.486869;83.967781;0.032291;0.153477;0.120606;-0.703597;1.248821;0.124153729;0.19112006;-0.309448933;0.005510458
284;CZ;18.164316;0.617047;161.572539;0.772184;-0.661400;-1.506175;0.024519;-0.685029;72.090085;0.725652;-0.062884;-0.048558;-2.534810;2.233137;0.001567581;0.124519375;-0.398201999;0.00338068
285;CZ;26.206554;0.182230;122.493151;0.758038;-0.854970;-1.453128;0.011009;-0.721208;59.543857;0.343631;0.103700;0.078609;-1.743326;2.381011;0.199207175;0.088991108;-0.445547498;0.003940094
287;CZ;26.206554;-0.996812;161.572539;0.796185;-0.943685;-1.596176;0.115944;-0.666413;55.640168;0.254714;0.134267;0.106901;-2.534810;1.464507;0.144975642;0.215943721;-0.276368551;0.001612359
288;CZ;11.667784;0.328075;68.230000;0.343973;-0.943685;0.099547;0.095240;0.545255;15.422765;0.632281;0.004639;0.001596;0.737717;33.870000;0.241531488;0.195239651;-0.303959104;0.031309667
289;CZ;13.585550;-0.718039;68.230000;0.581619;-0.943685;-0.791587;0.414703;-0.483817;1.008138;0.306784;0.261460;0.152070;-0.703597;2.459173;0.242680015;0.314703156;-0.011498763;0.006469414
290;CZ;26.206554;0.445453;68.230000;0.743646;-0.943685;-1.399162;0.214228;-0.607285;20.265905;-0.119198;0.399912;0.297393;-0.703597;0.865850;0.03788776;0.114227964;-0.278654995;0.007187835
291;CZ;0.311589;0.626928;1.876513;0.250040;1.275678;0.413945;0.500000;4.707412;44.351857;-2.760152;0.014185;0.004097;0.699709;6.552333;0.43;0.5;0.16879983;0.061383759
292;CZ;0.600250;0.455873;-0.255334;0.487921;-0.748219;-0.440235;0.069885;0.266470;5.337922;0.606548;-0.026700;-0.013028;0.737717;33.870000;0.100885545;0.030114601;-0.471008051;0.026680885
293;CZ;0.301574;0.294237;-26.990290;0.178683;-0.943685;0.719358;0.500000;0.724684;53.220491;1.064878;-0.576307;-0.102976;0.737717;33.870000;0.43;0.5;0.16879983;0.044338438
294;CZ;0.124405;0.432442;-26.990290;0.069378;-0.943685;1.129234;0.232010;1.053230;71.747534;1.167545;-1.598577;-0.110906;0.737717;33.870000;0.240834103;0.332009545;-0.121697503;0.054047027
295;CZ;0.145505;0.295901;2.430648;0.062049;-0.943685;1.156717;0.455818;-0.005802;66.951211;0.357761;0.284957;0.017681;0.688485;7.594941;0.33485205;0.355817858;0.043291302;0.03862782
296;CZ;0.145505;0.295901;2.430648;0.062049;-0.943685;1.156717;0.455818;-0.005802;66.951211;0.357761;0.284957;0.017681;0.688485;7.594941;0.33485205;0.355817858;0.043291302;0.03862782
297;CZ;0.274094;-0.114184;3.758745;0.102820;-0.682208;1.003831;0.303463;-0.015646;64.869670;0.419645;0.516684;0.053125;0.661585;5.240649;0.02794143;0.203463209;-0.159738777;0.032075298
298;CZ;0.762493;-0.122019;10.018606;0.244118;-0.132767;0.473986;0.000668;0.021581;65.921426;0.039379;0.238518;0.058227;0.534794;5.189532;0.065865742;0.100668303;-0.429986293;0.025263021
300;CZ;3.169308;0.350379;10.345216;0.128511;0.219517;0.907495;2.104021;0.218208;39.151133;0.579053;0.156726;0.020141;0.528179;10.052593;0.057249941;2.004020917;2.239711291;0.060142099
301;CZ;3.000683;0.310441;7.232742;0.127489;0.181102;0.911329;0.126921;0.298348;33.545235;0.599172;0.066925;0.008532;0.591221;16.397600;0.046928332;0.226920888;-0.261740215;0.043090922
303;CZ;1.382416;0.543348;2.656550;0.036565;0.184803;1.252279;0.075570;0.378372;44.289083;0.588534;0.613344;0.022427;0.683909;40.608539;0.018448487;0.024430487;-0.463433316;0.053384272
304;CZ;3.696529;0.539189;9.612737;0.120888;0.102856;0.936081;0.262849;0.330781;26.214668;0.568097;0.233162;0.028186;0.543015;12.894539;0.028707453;0.16284933;-0.213861437;0.04570967
305;CZ;26.206554;-0.429005;24.571429;0.628452;-0.897973;-0.967204;0.585821;0.150478;61.717461;0.570768;0.027542;0.017309;0.240034;14.161176;0.183048716;0.485821015;0.216535449;0.013369737
306;CZ;26.206554;-0.986702;14.238372;0.590360;-0.874074;-0.824364;0.102938;0.452864;73.407323;0.587382;0.016348;0.009651;0.449325;20.369539;0.207106423;0.202937906;-0.293700295;0.012395476
307;CZ;26.206554;-0.230139;-16.095588;0.592924;-0.943685;-0.833980;0.116325;0.027993;66.941760;0.744724;-0.045500;-0.026978;0.737717;33.870000;0.130414341;0.216325121;-0.275860292;0.01805269
308;CZ;-0.002626;0.625071;3.211066;-0.359972;1.784092;2.990418;0.248007;-0.929496;0.000000;-4.034890;1.293192;-0.012092;0.672678;0.009679;0.348326142;0.348007152;-0.100378853;0.048140969
309;CZ;-0.002626;0.625071;3.211066;-0.359972;1.784092;2.990418;0.248007;-0.929496;0.000000;-4.034890;1.293192;-0.012092;0.672678;0.009679;0.348326142;0.348007152;-0.100378853;0.048140969
310;CZ;3.798694;0.577397;19.347856;0.381751;0.699120;-0.042115;0.079733;-0.179049;113.975432;-0.788748;0.280127;0.106939;0.345835;3.886895;0.307349209;0.179732626;-0.324623997;0.024778063
314;CZ;8.888628;0.026243;6.309302;0.318247;1.372132;0.196014;0.202939;-0.458118;83.906971;0.357588;0.206402;0.065687;0.609925;4.590076;0.071471309;0.10293929;-0.293698451;0.032712464
315;CZ;11.285183;0.459951;5.155845;0.301343;1.346660;0.259403;0.106393;-0.164585;102.033913;0.405319;0.150042;0.045214;0.633287;12.920304;0.073979759;0.206393324;-0.289095554;0.041438246
316;CZ;12.825620;0.063466;6.080833;0.358118;1.743909;0.046505;0.010549;-0.477002;91.442546;0.461133;0.102565;0.036731;0.614552;7.392381;0.115048191;0.089450946;-0.444934711;0.033507984
317;CZ;22.664852;0.094176;6.603100;0.358925;1.543587;0.043480;0.046216;-0.499848;104.876702;0.418378;0.117166;0.042054;0.603974;9.030289;0.015882111;0.146215786;-0.369289038;0.032577922
318;CZ;26.206554;-0.995420;7.366787;0.431115;1.333454;-0.227220;0.151221;-0.576982;64.281182;0.386699;0.122165;0.052667;0.588506;7.762015;0.093866193;0.051221279;-0.362618643;0.018969168
321;CZ;0.828761;0.684707;-0.133250;0.316805;1.254948;0.200409;0.273141;-0.524206;21.793204;0.672625;-0.079690;-0.025314;0.737717;33.870000;0.058862218;0.173141177;-0.200146369;0.04593752
322;CZ;0.828761;0.684707;-0.133250;0.316805;1.254948;0.200409;0.273141;-0.524206;21.793204;0.672625;-0.079690;-0.025314;0.737717;33.870000;0.058862218;0.173141177;-0.200146369;0.04593752
323;CZ;2.364040;0.687682;2.538176;0.376178;0.784344;-0.022438;0.117618;-0.500015;33.874226;0.431116;-0.014807;-0.005583;0.686307;15.781771;0.156518717;0.217617715;-0.274137762;0.036924864
324;CZ;2.364040;0.687682;2.538176;0.376178;0.784344;-0.022438;0.117618;-0.500015;33.874226;0.431116;-0.014807;-0.005583;0.686307;15.781771;0.156518717;0.217617715;-0.274137762;0.036924864
325;CZ;5.038992;0.692414;57.977408;0.670143;-0.766445;-1.124609;0.090488;-0.530670;23.854515;0.041886;0.090224;0.060501;-0.436589;1.172584;0.044761663;0.009511609;-0.443552196;0.010322623
326;CZ;2.424469;0.530702;16.502584;0.146987;0.301124;0.838214;0.683723;1.449173;190.395228;0.274143;0.273740;0.040236;0.403464;15.602390;0.801696709;0.583722709;0.347000708;0.052047906
327;CZ;2.424469;0.530702;16.502584;0.146987;0.301124;0.838214;0.683723;1.449173;190.395228;0.274143;0.273740;0.040236;0.403464;15.602390;0.801696709;0.583722709;0.347000708;0.052047906
328;CZ;1.774824;0.204577;-6.140841;0.154723;1.623173;0.809202;0.693456;0.362444;141.451165;1.523672;-0.573264;-0.088697;0.737717;33.870000;0.652852695;0.793455876;0.493232763;0.071724084
329;CZ;2.803036;-0.705380;16.206553;0.174704;0.552061;0.734279;1.937535;0.694707;71.813315;0.251143;0.247428;0.043227;0.409460;6.371891;1.233321088;1.837534598;2.017849138;0.038415827
330;CZ;-2.835227;-1.931931;68.230000;-0.359972;-0.943685;2.990418;0.029352;-0.076702;4.796096;0.947383;0.665835;-0.247201;0.737717;33.870000;0.15524085;0.129352031;-0.39176193;0.031995595
332;CZ;1.502392;0.096192;68.230000;0.046156;-0.943685;1.216312;0.040978;-0.730916;7.452186;0.551669;1.293192;0.137439;-0.703597;4.635000;0.086697101;0.140977683;-0.376269412;0.015676983
333;CZ;3.948889;0.062768;68.230000;0.363098;-0.943685;0.027833;0.008333;-0.785917;10.473738;0.307352;0.911649;0.331018;-0.703597;1.757046;0.056483062;0.091667036;-0.441981516;0.010016795
334;CZ;7.204724;0.398473;68.230000;0.472380;-0.943685;-0.381958;0.084575;-0.792057;8.343519;0.346281;0.445277;0.210340;-0.703597;1.563374;0.060621477;0.015424854;-0.451432275;0.010007826
